id,listing_id,num_bedrooms,num_bathrooms,accommodates_guests,property_type,room_type,location_neighborhood,latitude,longitude,amenities_list,host_is_superhost,average_guest_rating,num_reviews,historical_occupancy_rate_percent,minimum_nights_stay,distance_to_city_center_km,public_transport_proximity,seasonal_period,local_demand_index_2025,price_per_night_inr
6909,Way,Race,3802.1,Total,Catch,Drop,Born,6811.99,2470.03,Price,Job,3518.52,Sometimes,2792.02,Man,6302.27,Inside,Energy,4581.29,4961.08
6910,Investment,Power,3363.79,Through,Bank,Low,Arm,6033.3,3081.21,Write,Board,2791.0,They,3657.69,Share,1746.74,Recognize,Participant,9505.85,9573.79
6911,Break,Five,439.32,Federal,Between,Scientist,Answer,9286.08,5098.45,Baby,Along,4545.23,Wind,567.37,Practice,3347.55,Light,Environmental,1374.51,3766.38
6912,Plant,Thing,8765.63,Minute,Care,Herself,Hair,7074.77,2663.37,Who,Interest,9036.8,Education,3630.57,Small,7982.37,Great,Realize,3946.28,462.23
6913,Front,Become,307.52,Name,Reason,Write,Interview,9798.46,3592.3,Seem,Serve,9670.14,Without,1378.4,Seat,5631.57,Support,Town,5053.7,114.55
6914,Bank,Whole,2255.97,Make,Sense,Price,Letter,6985.17,8198.53,Animal,Knowledge,8713.11,Life,2562.85,Indeed,1449.13,Produce,Toward,8819.64,989.23
6915,Look,Song,6989.85,Take,Plant,Me,Throughout,842.88,9269.92,Quite,Reveal,2435.49,Hope,3632.81,Attorney,2380.66,Throw,Common,9690.94,6012.5
6916,Authority,Usually,7067.36,Field,Those,Actually,Arm,3868.47,2968.19,Me,Skin,9001.73,Thing,5764.7,Anyone,7207.08,Condition,Leg,8681.53,763.09
6917,Happen,Project,4474.12,Citizen,Of,Six,Would,2113.68,9247.77,Get,Mrs,4568.76,Teach,4894.96,Center,6698.49,Local,Grow,6606.45,2340.85
6918,Across,Leave,9815.77,Future,Former,Sure,Real,8657.7,2475.5,Fish,Good,6708.22,Early,9901.15,Left,2508.94,Me,Purpose,7547.41,2175.77
6919,Age,Store,9311.77,President,Sound,Whose,Rise,6761.35,4398.54,Since,Right,4529.33,Middle,4634.18,Control,6548.87,Better,Number,2849.35,1056.38
6920,Education,Until,1476.64,Other,After,Would,Say,5762.18,9461.42,Any,Thought,9505.35,Shoulder,2308.47,Listen,3160.29,Assume,Degree,2468.09,8292.01
6921,Table,Environment,2124.15,Support,Financial,Community,Finish,306.57,8964.02,Small,Idea,7079.88,Eight,3671.04,Father,8710.03,Laugh,Get,7744.36,6030.12
6922,Business,Fill,4870.46,Stage,Interview,Now,Team,5796.24,6655.84,Wide,Crime,425.02,None,999.46,Strategy,6742.57,Few,Else,7860.09,9157.43
6923,Throw,Forget,61.24,World,Item,Finish,Occur,8973.26,7928.26,Night,Do,1643.63,Human,4346.31,Build,5720.24,Ball,People,9221.44,7894.16
6924,Market,Skin,4699.59,Appear,Hear,Position,Hot,8048.67,99.36,State,Involve,2422.49,Tonight,9299.65,Indicate,2633.39,Top,Leg,9.5,8974.34
6925,Service,Edge,1138.44,Certain,Remember,Source,Few,4907.18,26.51,Carry,Discussion,2643.91,Seat,3996.45,Century,9210.57,Red,Democrat,5735.57,2838.17
6926,Sort,Despite,4262.12,Source,Now,Ten,Paper,5201.88,2966.95,Happy,Current,2007.12,Yet,8966.56,Entire,4488.53,Next,Off,7183.62,3458.25
6927,Program,Amount,9982.91,Decide,Billion,Debate,Art,1564.9,7079.93,Fish,Like,1616.92,Senior,304.09,Nothing,6705.8,Participant,Region,5885.39,8902.85
6928,Garden,Yeah,5873.62,Black,Return,Set,Game,351.78,7778.5,Forget,Eight,1180.83,Race,9223.61,Opportunity,1617.57,Start,Industry,7245.23,2348.8
6929,Realize,Tough,1949.62,Onto,Opportunity,Standard,Try,4769.73,5815.3,Charge,Add,8229.68,Article,4143.82,Onto,7288.89,Enjoy,Condition,9362.89,5457.91
6930,Drive,Mind,5692.33,Commercial,Science,Partner,Present,3224.93,8057.87,Start,Return,2173.55,And,7775.32,Figure,5108.02,Seven,Performance,4038.82,1904.56
6931,Could,Boy,4424.63,Senior,Pass,Age,Course,4051.64,2740.83,Participant,Industry,5771.33,Because,8548.61,Find,8102.97,Join,Address,5736.49,8016.54
6932,Enter,Pull,2624.28,Forget,Over,Especially,Area,5441.67,6972.38,Somebody,Operation,4089.2,Herself,7320.51,Recently,620.69,Able,Ask,3150.75,1723.57
6933,More,Perhaps,8811.69,Civil,Whom,Sort,Situation,4025.47,3446.88,Head,Network,135.5,Success,3638.71,Message,5474.14,Long,Eye,5677.37,2508.02
6934,Past,Region,7835.8,Will,Have,Bad,Right,3874.71,9094.97,Follow,Business,8917.21,Direction,6616.73,Themselves,2033.92,Act,Blue,1709.23,1904.84
6935,Future,Next,8364.68,Born,Away,Foreign,Art,9765.09,617.78,Through,Trip,8712.98,Eight,3644.91,True,6848.14,History,Big,4015.89,2982.86
6936,Hair,Arrive,1297.33,Because,These,According,Stay,1432.74,4231.18,But,Far,6633.35,Doctor,3329.89,Mother,881.4,Learn,Respond,5854.85,7503.22
6937,Box,Official,4944.81,While,Suffer,Long,Theory,2522.32,3495.39,South,Fear,5730.74,Computer,5711.36,Media,3909.34,Center,Director,8337.11,4399.34
6938,Others,Town,5934.69,Glass,Trial,Source,Interesting,3496.03,383.98,Name,Accept,724.22,Rock,9860.48,Clear,7890.09,Good,Oil,153.76,1876.1
6939,Notice,Sport,7261.26,Suffer,Every,Wish,Also,4995.81,9898.42,Point,Decision,3893.24,Whether,4664.25,Me,5972.15,Sea,Draw,6933.49,9953.43
6940,Impact,Per,3046.91,How,Yard,Physical,Read,9028.58,5138.79,Hard,Quality,1016.21,Card,6962.77,My,3647.48,Back,Middle,5031.05,9776.01
6941,Gun,Question,4764.77,Speak,Guy,Wide,Drive,2696.97,1352.5,However,Cut,3030.82,Most,7406.83,Own,4825.17,High,Fund,5622.63,2163.28
6942,Event,Dream,90.35,Customer,Bring,Too,Street,3401.67,9689.99,Note,His,6789.9,Present,4529.58,That,6942.29,Break,Right,929.94,7370.26
6943,Leader,Common,1965.91,Response,Hit,Bank,Color,8905.73,9767.16,Industry,Line,2928.02,Each,7253.18,Attorney,3370.22,Dark,Gas,1992.75,835.73
6944,Fall,Next,9201.4,Speak,Hundred,Share,Turn,1044.29,5294.67,Party,Specific,7763.97,Should,4438.3,Remain,4707.78,North,Fire,2400.18,6431.33
6945,Me,Exactly,3349.04,Pm,Half,Enough,Perform,4100.61,8347.86,Tonight,Wall,1463.34,Beyond,1852.33,Budget,2185.09,Activity,Push,3333.58,2385.29
6946,No,Whatever,7637.49,Recently,Shake,Level,For,1287.74,5029.05,Customer,Watch,7235.65,Response,2920.48,Rest,5036.8,Professional,Provide,1628.36,3341.21
6947,Task,Discover,4616.09,Question,Plant,Head,Pm,6357.03,2827.37,Form,Water,1142.22,Near,7128.38,Much,6627.29,Paper,Less,2200.78,5309.91
6948,Purpose,Modern,4364.41,Whether,Particular,Commercial,Institution,2009.9,9683.08,Successful,Various,2640.82,Music,9033.35,Whatever,8716.18,Free,Value,2361.78,5747.24
6949,Require,Fine,7958.83,Whatever,Particular,Base,East,5538.98,1698.45,Third,Little,5959.18,Clear,4055.67,Seat,2335.89,New,Subject,7630.54,9996.91
6950,Sense,Natural,9567.57,Card,Difference,Notice,Theory,7653.28,6375.54,North,Future,6994.88,Together,7147.34,Position,782.95,Station,Religious,1117.25,5122.66
6951,Trouble,Realize,2467.61,Light,Former,Law,Thing,4022.5,8883.11,Assume,Actually,4698.33,Dog,8173.47,Rock,7325.5,Anything,Just,5826.86,7904.8
6952,East,Collection,6150.9,College,Left,Very,See,2828.34,9208.69,Whatever,Camera,4854.49,Structure,6913.57,Time,4778.66,Will,Picture,9111.76,1863.24
6953,Actually,Action,1476.05,Owner,Spend,Drop,Decide,7180.63,7006.54,Simply,Two,8022.35,Team,1235.61,Leader,1684.39,Opportunity,Third,9193.4,4020.39
6954,Wish,Cell,3624.32,Partner,Probably,Themselves,Affect,5383.17,9311.98,Our,Heart,5194.59,Could,6200.46,Start,9576.53,Evidence,Sing,5025.88,5128.73
6955,Miss,Believe,4297.33,Friend,Involve,Analysis,Try,9818.89,7024.56,Black,Know,1039.53,Off,813.07,Plant,9838.23,Certainly,Everyone,852.16,7817.78
6956,Sell,Seem,7230.37,Civil,Me,Meet,Admit,64.08,9952.71,High,Do,7375.57,Cover,6266.35,Office,3328.01,Attention,Smile,4743.49,6507.57
6957,Item,Career,3815.31,Nature,Laugh,Say,Machine,494.43,5830.53,Serious,Successful,7350.72,Level,3095.74,Speak,9694.52,Process,Science,6502.55,7402.04
6958,First,Attack,538.91,Cost,Current,Bank,Institution,9233.21,678.73,Until,Top,9863.43,Available,8527.29,Play,8103.83,Identify,Morning,626.75,782.19
6959,Including,Their,9721.0,Decide,Before,Player,Factor,9835.56,1800.63,Beautiful,Maintain,3815.53,Whose,3046.36,Station,8782.15,None,Get,3991.48,3089.39
6960,Produce,Hand,3598.69,With,Article,Magazine,Mission,8392.77,4757.93,Still,After,301.76,Possible,4.78,Although,3362.68,Country,Smile,6773.15,2868.16
6961,Commercial,Bank,5851.78,Raise,Kind,Direction,Brother,8087.06,4603.17,Save,Affect,666.35,Their,2700.19,Early,975.52,Partner,Conference,8701.98,3638.52
6962,Agent,Fly,9886.83,Least,Change,Scene,Late,3047.74,1724.71,Southern,Ground,417.2,Dog,7715.41,Card,5522.62,Bring,Husband,9405.13,1333.68
6963,Large,Threat,2003.43,Then,There,Least,Voice,9937.78,2849.36,Find,Effort,9324.15,Kid,7767.59,Know,8483.64,Let,Record,3570.62,9310.23
6964,Anything,Determine,3813.99,Strategy,Outside,Ten,Spring,9304.69,3505.44,Issue,Kid,5172.16,Act,7979.54,Great,727.01,Form,Fly,9561.89,3698.61
6965,Heavy,Event,8536.32,Note,Speech,Fear,Buy,4094.91,3972.75,Too,Almost,1758.23,Response,9133.82,Upon,8161.73,Effect,Start,5711.63,4667.53
6966,Get,Focus,6844.82,Much,Social,Page,Value,2386.24,4021.76,Computer,At,9838.68,Guy,2029.45,Hundred,5491.12,Nation,Middle,6649.95,7527.68
6967,Because,Certainly,9158.06,First,How,Keep,Son,9215.91,7695.2,We,Onto,1833.42,Couple,4657.01,Against,7595.46,Note,Local,1811.65,9038.98
6968,Town,Until,4892.07,Ground,Customer,Firm,Cell,7300.26,764.48,Must,Ask,7205.27,Professional,6056.32,Mention,4899.54,Raise,Family,4217.14,2262.22
6969,Specific,Everyone,8895.32,Center,Once,Song,Later,9242.71,2890.73,Picture,Seven,458.22,Huge,8797.83,Manage,5549.86,Personal,News,8094.76,3998.16
6970,Baby,Do,2078.69,Recent,Main,Beyond,Subject,7305.49,5858.55,Grow,Until,889.28,Interest,3894.25,Argue,3222.21,Make,Suddenly,3800.3,3889.46
6971,Position,Media,9421.34,Opportunity,Though,Budget,Claim,8907.85,3872.47,Necessary,Personal,498.88,Soldier,8701.22,Week,3351.76,End,Usually,5516.83,5411.71
6972,Bed,Letter,4695.17,Down,Value,Relationship,Go,4100.62,7364.4,Base,Finally,2852.55,Create,6713.31,Nature,9211.57,Maintain,Subject,8107.14,72.11
6973,Chair,Example,2590.25,Of,Everybody,Thought,Believe,7904.02,3710.79,Some,Tough,6206.49,Say,3892.65,Open,1734.96,Cost,Check,7555.99,8974.63
6974,Marriage,Defense,4707.77,Study,Look,Why,Reveal,3264.14,9539.06,Attention,Store,4608.82,Party,880.16,Share,1418.54,Knowledge,Least,8317.11,3284.34
6975,Nation,Name,1089.03,Value,Yard,Some,Position,4900.73,6123.73,Quite,Use,9184.6,Big,5711.85,Voice,6423.7,Company,North,9991.09,627.24
6976,At,Leg,7249.22,Right,Again,That,Market,7614.89,9426.99,Phone,Human,3050.35,One,1007.21,Scientist,7495.76,Box,Run,5558.25,5998.95
6977,Decision,Occur,6071.69,Fire,Rise,Lose,Particular,4347.26,697.51,Future,Head,7027.15,Mrs,1229.33,Some,3733.65,Them,Whose,9542.63,1919.5
6978,Economy,Feel,2845.16,Design,Thank,Team,Serve,1140.86,190.66,During,Page,7203.45,Network,1554.49,Scene,3182.73,Someone,Rock,7630.84,5703.93
6979,News,Fine,9861.13,Need,Wait,Together,Air,7720.12,8808.43,Out,Official,708.69,Campaign,155.8,Share,1394.44,Threat,Shoulder,7656.49,170.01
6980,Spend,Relate,3444.36,Child,Simply,Own,Beautiful,1420.85,3294.96,Common,List,7827.74,Me,8789.9,Break,1558.03,Person,Protect,7092.84,8815.55
6981,Civil,Article,37.83,Available,Lead,Before,Safe,2836.37,7241.46,Ask,Quality,3124.21,Tree,7598.45,Structure,8507.45,Moment,Name,5704.08,9529.26
6982,What,Able,1985.05,Buy,Him,City,Budget,772.12,4098.89,Federal,Study,4150.11,Three,8058.68,Know,8284.7,Expect,Travel,2836.39,3074.37
6983,Eat,Rich,8456.71,Contain,Land,American,Long,5507.52,6844.74,Series,Worry,1794.45,Present,9847.07,Teacher,1484.2,Reflect,Career,1855.73,4626.53
6984,Score,Center,856.71,Manage,Weight,Food,Within,302.85,4292.43,Picture,Base,748.46,Man,7803.72,Many,3011.7,Stand,Policy,3604.74,3714.2
6985,Everything,Fund,8545.4,Soldier,Popular,Increase,Change,3653.75,7535.14,Shake,Doctor,5466.44,Eat,6632.01,Science,8184.95,Everybody,Certain,2116.54,5648.69
6986,Tv,One,2735.06,Already,Particular,Around,Likely,1200.6,6924.73,Machine,Attention,6688.49,Couple,9350.37,Agreement,9192.84,Dinner,Party,5487.32,6558.42
6987,Turn,Full,7477.55,Mind,Cut,Officer,Three,8274.64,8873.28,Partner,Fall,3395.13,Hair,2682.53,Tell,2920.02,Painting,Space,858.88,1407.45
6988,Until,Power,1462.8,Cold,Practice,Soldier,History,6386.9,3918.44,Name,Food,5795.59,Until,1687.34,Character,8083.81,Bank,Possible,3738.08,8712.98
6989,Unit,Concern,6208.74,Less,Month,Word,Choice,6956.27,5772.36,For,Case,4359.97,First,4268.87,Behavior,8262.27,Lawyer,Hundred,6292.17,8306.1
6990,Now,Need,3608.89,Face,Keep,Personal,Stuff,1277.82,9615.74,Everybody,May,6402.9,Action,7407.4,Current,6038.13,International,Force,3845.89,2982.69
6991,Two,State,8854.88,Better,Quickly,Tax,Parent,2937.26,8825.8,School,Success,9972.08,Star,5696.24,None,956.86,Alone,This,7173.0,6228.42
6992,Benefit,Marriage,6988.83,Trial,Stuff,Quickly,Bill,233.35,9721.08,At,Them,3627.9,Meeting,8978.16,Understand,3334.1,Special,Should,9344.76,7139.82
6993,Among,Then,4372.16,It,Business,Manager,Subject,6720.32,457.52,Red,Who,2388.97,Including,4170.35,Poor,3680.75,Sit,Young,6899.25,361.96
6994,Concern,Help,6869.31,Off,Available,Line,Season,5032.85,3887.05,Color,Today,7697.42,View,4603.75,Religious,8773.83,Marriage,Rule,9778.46,2653.05
6995,Style,Yet,7389.74,Begin,Price,Decision,Lay,5629.39,6058.1,Information,Spring,3278.85,Issue,7225.68,Age,7986.8,Money,Tough,9473.13,2631.97
6996,Responsibility,Onto,8812.99,Wait,President,Responsibility,Represent,1260.93,4408.51,Mrs,By,892.26,Gas,8890.16,Air,2335.01,Consumer,Music,8502.96,1550.01
6997,Away,Message,2362.7,Marriage,Business,With,Many,436.44,1.89,Clear,Side,559.79,Ground,9992.36,Management,6071.24,Along,Participant,1737.96,8659.77
6998,Sister,Congress,9537.78,Make,Need,Child,Past,3152.45,5453.89,Sure,Rest,1363.88,In,7998.06,Tonight,4173.28,Anyone,Man,9900.46,118.02
6999,Radio,Billion,3727.92,Small,Physical,Window,Never,7231.63,3479.02,Red,Both,2909.59,Father,9507.01,Tend,427.41,Step,Mother,2503.59,3287.3
7000,Occur,Must,5998.79,Crime,Take,International,On,9976.45,6283.83,Agreement,Price,7561.02,Worker,6744.41,Society,6877.86,Win,Beat,9372.99,4411.15
7001,Raise,Yet,9689.28,Sea,Evening,Certain,On,9431.7,9193.77,Help,Sure,4135.99,Yourself,1069.25,In,7059.03,Heavy,Those,9776.71,4826.53
7002,Kid,Offer,6631.61,Me,Anything,Development,Ago,8001.85,358.65,Point,Source,2429.51,National,6137.04,Quickly,5062.82,Almost,Generation,5604.04,8941.67
7003,Field,Wife,7541.32,Among,Particularly,Consumer,Time,8598.59,381.52,Improve,Each,8126.9,Rise,8880.89,Describe,2218.72,Notice,Consumer,8938.89,7996.71
7004,Cost,Low,3473.96,None,See,Its,Anything,3791.88,3644.19,Others,Above,8334.33,Friend,4853.51,Stop,6825.31,How,Remember,7239.75,3238.34
7005,My,Technology,4474.68,Free,Media,Interest,Ten,1300.12,5312.12,Family,Technology,1420.21,Sister,7191.17,Even,9839.14,Value,Around,1292.41,2434.7
7006,Base,Sense,3494.04,Art,Standard,We,Around,123.06,8907.1,Fish,Draw,6754.51,Fall,900.92,Marriage,4855.81,Some,Property,3016.67,8053.69
7007,Dog,Others,5876.44,Glass,Development,Find,Environment,1367.1,7017.98,Notice,First,2375.02,Along,6855.81,Gun,8369.22,Than,Method,698.37,5348.66
7008,Compare,Rest,8032.54,Moment,Company,Center,Government,4315.86,9533.3,Investment,Defense,6907.59,Development,1337.1,Place,9305.42,Activity,Budget,7182.66,1907.97
7009,Or,Seem,1119.78,Own,System,Most,Any,6267.26,4153.89,Window,Assume,5617.41,Happy,6029.74,Avoid,2354.91,Agreement,Remain,8859.6,8165.82
7010,Little,Nothing,991.82,Establish,Week,Feeling,Prepare,1177.21,7919.59,Across,Bag,6427.52,Tv,791.41,Ready,183.54,Room,Public,8580.81,279.69
7011,Policy,Point,5975.61,Public,Possible,Movie,Take,3862.6,4765.49,Any,Heart,9935.62,Lawyer,5752.27,Prove,9625.77,Ever,Yourself,4101.39,5815.79
7012,Player,Yourself,7638.37,Doctor,Another,Few,Street,1815.65,9590.8,Particular,Foot,3811.66,Fill,2005.65,Guess,8844.93,Eight,Star,1694.62,5294.88
7013,Room,Add,6675.26,Magazine,Receive,Beat,Plant,4897.75,9523.71,Debate,Pay,3673.54,Special,7111.62,Economy,3201.04,Technology,Know,3283.63,2169.79
7014,Draw,Half,2625.93,Force,Southern,Be,Through,4131.73,6880.77,Certainly,First,9829.01,Deal,1210.54,Indicate,631.95,Environment,Suggest,3084.53,126.38
7015,Home,Truth,1881.07,Mrs,Dog,Serve,Less,6357.53,9439.83,Shoulder,Reason,17.38,World,8287.88,Through,9363.93,Through,Perform,7587.65,3815.25
7016,Draw,Appear,2718.42,Worker,Protect,Second,Claim,5944.51,1601.45,Color,Leader,9164.77,Democrat,1924.56,Drop,6747.24,Mouth,Human,7652.62,6862.38
7017,Reduce,Read,13.81,Whole,Deal,Send,Now,3837.54,8601.58,Cultural,Property,8773.53,Fast,6035.92,Create,8408.05,Result,Wear,7551.32,1311.57
7018,Threat,Rule,2961.21,Almost,Hope,Lot,Whom,8673.71,5274.92,Perhaps,Nothing,4558.02,Body,7951.45,Full,9232.72,Fear,Reveal,2487.09,4034.83
7019,Treatment,Race,4459.06,Concern,Admit,Go,Wife,6780.34,4469.97,Gun,Star,2368.24,Student,4172.07,Experience,1573.71,Note,Minute,1945.41,973.26
7020,Line,Example,9299.56,Degree,Recently,Natural,Avoid,1836.22,4215.0,Interesting,Physical,567.68,Wind,2115.02,Some,8891.87,Able,Son,9860.58,7962.19
7021,Animal,Other,6926.16,Huge,Song,Character,Attorney,3216.66,8877.95,Growth,Wall,1529.49,Artist,7329.94,Couple,3313.85,Authority,Dream,3095.8,79.08
7022,Respond,Bank,6615.93,Finish,Take,Seek,Most,2428.98,8682.51,Western,Level,7634.97,Job,369.99,Relationship,5296.88,Spring,Second,165.81,4426.91
7023,Key,Career,6873.8,Ask,Case,Oil,Coach,279.65,353.74,Up,Sport,9275.8,Ever,7710.93,We,6804.83,Guess,Rather,3228.5,3479.17
7024,Moment,Itself,5988.29,Above,Letter,Reality,Health,6068.02,7059.38,Coach,Television,338.95,Building,8210.06,Put,56.14,Cover,Follow,6817.2,1614.2
7025,Chance,Subject,1697.88,Analysis,One,Join,Part,7699.76,8126.41,Peace,Natural,6169.13,Purpose,9654.56,Throw,760.84,Amount,Explain,9004.05,9424.25
7026,Enter,Have,8630.63,Them,Great,Quite,These,803.51,1387.55,Election,Ready,5567.15,Garden,891.21,Student,2359.25,Very,Officer,8991.31,2275.92
7027,Staff,National,7211.23,Board,See,Some,Include,7644.67,8069.99,Ahead,Above,5335.45,Learn,9999.77,Operation,8109.28,Sort,Get,7350.51,9157.13
7028,War,Hundred,6619.89,Soldier,Moment,Reflect,Deal,4994.46,7533.89,Goal,Left,8196.69,Book,7690.15,Recently,2207.49,Deal,Use,9040.11,3840.09
7029,Key,Small,7062.51,Environment,Floor,Space,Phone,7447.49,67.11,Property,Throw,406.94,Probably,8642.43,Pattern,2492.92,Up,Operation,9412.47,1702.16
7030,Machine,Have,6434.32,Outside,Write,Argue,Third,395.31,8508.72,Individual,Box,7623.29,Where,9230.15,Present,7908.67,Always,Western,5362.36,3773.36
7031,Expect,Cold,9405.68,Current,Eye,Able,Few,8439.44,8026.08,Live,Fine,9905.7,Sometimes,4516.56,Kitchen,6343.28,Truth,Start,5111.87,5071.24
7032,Type,Today,6240.59,Return,West,Determine,Effect,1848.84,3583.22,Image,Matter,2103.87,Everything,4375.08,Cold,7084.02,Despite,Hundred,5371.7,5547.9
7033,Pm,Yet,6498.57,Which,Think,Employee,End,4791.27,7661.26,Form,Across,5000.63,Outside,8988.18,Company,4520.28,Event,Approach,5712.54,8047.86
7034,Guess,Right,9598.16,Long,For,Politics,Color,7140.67,7885.98,Source,Type,1258.59,Spring,5346.07,Cause,6232.78,Shoulder,Message,6508.88,1224.72
7035,Go,Risk,5362.2,End,Many,By,Bad,7662.28,9939.2,However,Local,1750.55,She,3498.99,Sit,9495.48,Community,Head,4876.43,9277.94
7036,Event,Company,4087.65,Develop,Safe,That,Law,9555.76,7830.82,Amount,Pay,902.58,South,5688.61,Tree,4523.37,Message,Goal,56.3,2924.26
7037,Return,Kitchen,7006.16,Other,Onto,Traditional,Peace,5532.25,1451.31,Task,Dark,4417.18,Believe,1047.53,Letter,1621.37,Plant,White,431.99,6816.36
7038,Card,Answer,2000.39,Return,Director,Others,Kind,485.48,6731.66,Direction,Clearly,6694.37,Nothing,8436.74,Require,698.22,Make,Research,7067.2,9522.8
7039,Building,Guess,8436.88,Agree,Effort,Brother,Probably,3563.7,492.66,Goal,Mouth,9498.09,Western,1209.37,Recently,1020.47,Form,Country,2164.68,5832.52
7040,Job,Senior,4822.64,House,Around,Keep,Interesting,9800.26,593.97,Amount,Forget,104.68,Agreement,5167.49,Hope,2810.83,Chance,Remain,4843.03,1441.86
7041,Attention,Feel,1743.89,Keep,Simple,If,Big,3541.93,9263.18,Service,Where,4021.22,Away,7079.98,Medical,7008.95,Cold,Suddenly,7097.05,9403.52
7042,Then,Dream,580.72,Positive,Possible,Reflect,Environmental,4610.37,4076.68,Upon,Common,8894.78,Eight,3339.43,Address,1789.41,Model,Condition,1194.7,8253.47
7043,Table,Reduce,2335.95,Soldier,Responsibility,Challenge,Already,5853.78,704.35,Head,Ability,9068.06,Toward,6875.35,North,7730.56,Way,Dog,6067.66,9398.79
7044,Age,Lose,3746.09,Store,Foreign,Similar,Story,4400.34,3816.99,Game,Response,5157.33,Money,6861.28,Education,6254.11,Language,Language,2899.57,1865.7
7045,Likely,Century,5246.72,Figure,Discussion,Compare,Important,2445.12,1009.94,Staff,Entire,438.05,Enough,6355.82,Month,4719.09,Eight,Far,4086.42,2483.29
7046,Others,View,5635.82,Deal,Rich,Staff,Ever,1555.77,54.13,Perhaps,Owner,8910.49,Resource,9310.44,Ground,302.18,Music,Decision,8758.12,8203.57
7047,Five,Democratic,9452.0,Newspaper,News,Really,Into,5936.3,1200.65,Buy,Can,7271.5,Ok,984.75,Us,5419.53,Economy,State,3582.79,9168.97
7048,Major,Cause,8254.03,After,Evidence,Trouble,Attorney,5060.58,8381.68,Attention,Couple,12.97,Appear,2843.17,Country,3238.6,Huge,Wear,1505.77,9476.75
7049,Treatment,Wonder,7257.66,Religious,Explain,Difference,Around,742.77,3415.06,Note,Claim,3122.75,Increase,8198.17,She,5457.4,Only,Quality,3505.2,6325.01
7050,Be,Camera,4277.0,Fight,Soon,Above,Figure,7790.29,321.75,Central,Present,5096.76,Fine,1953.3,Team,9780.54,Hotel,Onto,2606.21,8233.67
7051,Reveal,Short,3290.63,Official,Character,Although,First,5982.49,9093.0,Win,Economic,794.11,Lead,9152.81,Contain,4268.82,Office,Soon,1526.06,4613.27
7052,Key,Note,8995.4,Fly,Debate,Interest,Break,1681.61,9056.77,State,In,9185.41,Couple,2156.73,Significant,9480.41,Certain,Figure,4185.68,7565.88
7053,Professional,Catch,8047.38,Authority,East,Man,Officer,666.52,4966.71,Lot,Staff,3321.8,Do,3355.46,Year,9675.43,Month,Number,9427.12,2093.08
7054,Purpose,These,866.7,Place,Newspaper,Director,Forget,7680.38,8508.41,Decide,Throughout,4453.42,Dinner,3708.64,Top,9271.04,Or,Son,6007.13,6753.89
7055,Benefit,Against,9246.4,Amount,Value,Interview,Admit,3503.85,2706.05,Visit,Large,539.58,Picture,7897.59,Strategy,1811.84,Lawyer,Sea,4131.2,7155.56
